cluster_lat,cluster_lon,cons_pc,nightlights
-15.772282,34.516729,1.5608570408053006,0.040955078
-15.771462,35.034019,2.9146549999780955,9.491213
-15.770367,35.014662,4.664880575814621,9.140166
-15.767536,35.035977,3.823500452968812,9.2365
-15.766944,35.208484,1.3421850697961497,0.059963647
-15.766915,35.6721,1.3001219606826349,0.09708903
-15.766709,35.22348,1.9378683440428464,0.022660982
-15.766141,35.153758,1.708636180640876,0.16665916
-15.762883,34.974998,4.315920411116314,4.6322303
-15.761763,34.372752,1.2407674014096557,0.003338521
-15.760952,34.421717,2.0747192528107234,0.0054862346
-15.759848,34.463784,1.284511731789317,0.040785607
-15.753062,35.287326,1.2511755988619742,0.011026985
-15.752852,35.781488,1.1113729940841417,0.043246064
-15.752515,35.072778,2.9694833653973207,3.8554745
-15.749596,35.018954,3.584600054846395,7.1144176
-15.748746,35.021205,4.136638756196376,6.599962
-15.744234,35.098483,7.348667766807913,1.8981164
-15.743748,34.383647,1.605275153006586,0.0036861135
-15.735286,34.52086,1.686184838002729,0.0024319743
-15.73134,35.566626,1.0836950672065138,0.002986808
-15.726059,35.710228,0.9469627736739632,0.06714214
-15.726054,34.517129,2.0695384902311766,0.0015174288
-15.725627,35.341325,1.3839483598736846,0.0101598
-15.718961,35.070469,4.462737408166183,1.824064
-15.718445,35.680575,1.3247355330088637,0.06783158
-15.713111,34.449287,1.6830557186122377,0.00017435549
-15.705208,35.151067,2.814862975902148,0.14518613
-15.705021,35.183601,1.9753446314773824,0.050401866
-15.703406,35.005569,4.184236452316656,2.2674286
-15.702464,34.889266,1.762730028148533,0.018800452
-15.699825,35.486854,0.9909532678326584,0.0147959
-15.698935,35.255373,1.5482415607899145,0.010664003
-15.69251,35.796372,1.0128578105936727,0.0
-15.69187,34.394455,2.352851190962332,0.003338521
-15.684889,35.583213,1.2326284590723535,0.0
-15.681641,35.073323,2.34524970611052,0.38123083
-15.678937,35.680682,0.9692575186536432,0.043987148
-15.671589,35.200021,1.710644770835437,0.048461236
-15.667329,35.3114,1.7421407854266062,0.014393153
-15.665454,34.923029,2.031755115459832,0.062407125
-15.66464,34.955245,2.352577216672713,0.21145599
-15.664213,34.934739,2.068767535584549,0.102320924
-15.663807,34.621782,1.6007803081664134,0.0008490378
-15.65929,35.6434,1.8125815752900163,0.0063155405
-15.656258,34.568301,2.135556831213688,0.027534423
-15.647325,35.458836,2.058391751342457,0.0059603923
-15.635692,35.306659,2.0983915749942423,0.008685194
-15.634718,35.531409,1.165247345107691,0.018442823
-15.627924,35.672782,0.8736484657006224,0.00661628
-15.626989,34.488763,1.6193701968698364,0.23898359
-15.621626,35.443322,1.8815848349455973,0.0
-15.621164,35.013099,5.708351635628389,0.4625869
-15.619836,35.052294,4.3505645005553255,0.472619
-15.615004,35.226737,1.674031122115074,0.016875431
-15.612678,35.195643,1.5768239197415412,0.039061017
-15.609782,35.04466,2.764547830410602,0.2745108
-15.607846,34.525082,3.380029852247336,0.24755159
-15.598949,34.517429,1.6803332829299191,0.26163518
-15.596914,34.520456,2.013576199610269,0.25801328
-15.596167,34.510841,4.199799392498965,0.27493155
-15.595224,34.525479,1.2380431902728213,0.24755159
-15.583395,35.424766,1.7685414129957795,0.0013972028
-15.582173,35.835835,1.080014669955267,0.007659194
-15.580107,34.486228,5.454738065290981,0.28129497
-15.57871,35.603459,1.4419447510552488,0.0015925356
-15.578415,34.465043,1.247146449044075,0.19442874
-15.575781,35.068538,1.98746872336304,0.052581787
-15.574928,35.124925,1.3229507357077763,0.0109581975
-15.572013,35.303079,1.5638626081344107,0.017587837
-15.569237,35.083289,1.6227036045937278,0.03232532
-15.568044,34.692717,2.693897014582965,0.008238748
-15.567784,34.519127,2.710390346264973,0.23152944
-15.559279,34.885134,2.44713862654521,0.00966281
-15.558742,35.010733,1.6339907326617302,0.09628552
-15.556942,35.1832,1.414476292609598,0.05462068
-15.553168,35.64588,1.4904594267273064,0.0017285587
-15.549261,35.225079,1.9354633558215,0.051371045
-15.548224,34.626974,2.87343134455326,0.0028722887
-15.545205,35.823627,1.3164294671093857,0.0076591936
-15.543872,34.726405,2.3606422937218143,0.0025394093
-15.538003,35.626395,1.1797999409886817,0.0013433769
-15.535664,34.4567,2.685177641199392,0.015481306
-15.526099,35.589777,1.4696743328843782,0.0047275247
-15.525747,34.909696,2.131529594015742,0.001765713
-15.522797,34.457348,1.5383829769468016,0.00087311346
-15.50833,35.782588,1.2052168487059975,0.0013226329
-15.50056,34.501325,1.8444264355819011,0.0011232083
-15.494491,34.674153,1.6686381785152349,0.0032144643
-15.483505,34.505184,2.3428543920444858,0.0
-15.481217,34.800231,3.0821037577042025,0.10056561
-15.473915,35.311902,1.8192579698235605,0.027803205
-15.471926,35.227714,1.5324692023945237,0.07045529
-15.465583,35.635228,2.2444006330597066,0.0
-15.465189,34.607883,2.086887318401398,0.003485742
-15.464192,35.012816,1.8508743839102,0.05494228
-15.463536,34.608811,1.6782846374457892,0.0033272991
-15.455463,34.486459,1.879798761144278,0.0
-15.452825,34.947099,2.551127554591252,0.1254761
-15.451516,34.464556,1.732269692368048,0.0
-15.442607,35.295281,1.389397741944238,0.5320339
-15.432665,35.552417,1.6064009363301424,0.009799843
-15.431764,35.003062,1.725592366613334,0.0059789866
-15.429797,35.306298,4.443332468985419,0.9729356
-15.427582,34.825967,2.8527181129734807,0.97358865
-15.420275,35.394941,1.8809770342888523,0.4479659
-15.419415,35.140775,1.471835753708948,0.009320583
-15.413797,35.301432,3.912647632009841,1.1551986
-15.411713,35.321174,5.827353633617315,1.4332689
-15.411171,35.327691,4.796492012413239,1.6434203
-15.410241,34.51808,1.9215638354404063,0.0
-15.409414,35.319507,5.337471699153753,1.4279526
-15.407636,35.318259,3.9455739859373047,1.4279526
-15.40761,35.335927,4.409819183168679,1.6298244
-15.403323,34.682855,1.6664523129600302,0.029700566
-15.403134,35.314459,9.874711060598615,1.3375401
-15.401425,35.336762,2.049450912427215,1.6529293
-15.400676,34.777934,2.5673472894595206,0.12945634
-15.399591,35.352221,2.7623955254146337,1.5829835
-15.399216,35.333275,4.740913059721681,1.5715436
-15.3991,35.339457,2.682454441753244,1.6424313
-15.397766,34.772403,1.8838007048617895,0.063234344
-15.397163,34.544338,2.0014386282197005,0.0
-15.395239,34.714624,1.6604314912707645,0.0
-15.39032,35.315213,10.396010729873492,1.3871443
-15.389976,35.363563,3.189615910023869,1.4120023
-15.389475,35.35048,3.5935809660025924,1.638106
-15.388462,35.344203,4.784593604779944,1.6431124
-15.388404,35.198928,1.7600692582922477,0.017748147
-15.38839,35.467089,1.4826745675063335,0.013043386
-15.388311,35.349786,4.0860167965605205,1.5648983
-15.388281,35.3203,9.06479608804924,1.4346957
-15.385744,35.347682,7.947808258158,1.708655
-15.385096,35.299773,2.372733080122093,1.1100162
-15.383488,35.354055,3.521141770918036,1.5156509
-15.37754,35.306335,2.570640481230921,1.1889467
-15.374401,35.365113,4.923934949023562,1.2733878
-15.369294,35.346946,2.5447469087068657,1.516283
-15.364113,34.670693,2.4857972825792563,0.029979339
-15.363697,35.333184,12.87068223102126,1.4059067
-15.361921,35.265958,2.1543792877785624,0.117642134
-15.35411,34.803532,1.552579954278743,0.019537594
-15.349341,34.850334,1.8534099771745003,0.009408129
-15.347351,34.925195,1.922061531729178,0.0077955164
-15.338709,35.394991,2.6307752197516288,0.2893758
-15.333546,34.911879,2.66674026370541,0.007441174
-15.332283,34.714505,1.9552147218614888,0.0031582622
-15.331859,35.457338,1.808413937289742,0.00756826
-15.289466,35.201186,1.298486183236881,0.006496047
-15.282556,34.70229,1.8133536073466792,0.0031582622
-15.276547,34.623749,1.6963455775723573,0.0
-15.268513,35.49244,1.7359423295080003,0.015552996
-15.256486,35.065353,2.0342793358767537,0.0012633776
-15.253792,35.256139,1.8853573984996264,0.0
-15.241005,35.404114,2.116451348331538,0.12367588
-15.238564,34.984646,1.5957912986092095,0.0
-15.226151,34.905952,1.940223623812653,0.025322763
-15.22401,35.203621,1.5006820895884716,0.005202033
-15.215737,34.602905,3.016315939594735,0.0024255977
-15.204413,35.502387,2.282892959857832,0.031002032
-15.191919,34.967449,1.3600357427071716,0.0
-15.187795,34.828257,2.4833477562385124,0.0022254633
-15.185392,34.628305,1.7769079902320342,0.00175328
-15.182804,35.418041,1.3479172234322705,0.02216339
-15.173661,35.031449,1.6117963399663364,0.004584833
-15.12574,35.513325,1.6850872936703212,0.015167414
-15.101544,35.145211,1.8218568363147385,0.0013987463
-15.061635,35.098917,1.8297085011611305,0.002630259
-15.061575,35.300281,1.603151782493626,0.0039871936
-15.055065,34.919847,2.03950915409264,0.026218887
-15.049572,34.64151,1.8912156146754024,0.0011751646
-15.042153,35.22694,1.9228578462883923,0.46553585
-15.035595,35.513982,1.1845792093255916,0.06257845
-15.028036,35.152533,1.764381440281074,0.075995564
-15.00473,35.163219,1.4749067289003022,0.07581864
-14.999638,34.954637,2.786228011531376,0.63822824
-14.992769,34.93994,2.258415669036782,0.66282725
-14.992631,34.928059,1.6802772171079925,0.604979
-14.98695,34.77652,2.8064811721819938,0.0038531797
-14.986768,35.462909,1.1954106729890228,0.06515283
-14.983696,34.743399,1.6480117369868328,0.0038531795
-14.976762,34.943929,3.5223497297363515,0.69426507
-14.966727,35.676864,1.4232675569623392,0.0
-14.965719,35.616284,1.5129685040846497,0.0
-14.958294,35.520117,1.523885134852508,0.063532665
-14.948131,35.214956,1.880884194817905,0.008260177
-14.944016,35.144464,1.2046184977225958,0.00767871
-14.931677,35.03003,1.4077212179610177,0.013820628
-14.924294,35.85383,1.2243620886721136,0.0
-14.918698,34.586335,2.0541024678606905,0.024000878
-14.914055,34.931088,1.5012759358153962,0.00916908
-14.903672,35.085979,2.140662977885168,0.0071690567
-14.899499,35.145843,1.9495220923290195,0.01897089
-14.898374,34.879442,1.3458526617474476,0.014541128
-14.885393,34.740982,1.9822290219783905,0.021716097
-14.869095,35.227445,1.580413395607793,0.0032566367
-14.863595,35.680037,1.6330090383637466,0.010807945
-14.863205,34.934255,1.5221704372506937,0.0
-14.860188,35.551947,1.2351335211848278,0.11150905
-14.846656,34.70755,2.622652263372161,0.023375468
-14.846312,35.23287,1.3778912706484974,0.0025077008
-14.846169,35.50009,1.8020678411046047,0.10055427
-14.835844,35.565399,1.451778193235165,0.08761397
-14.812365,35.755902,1.6822725650068429,0.0
-14.810918,34.85051,1.573292552414694,0.0
-14.803485,35.049652,1.9096220253080824,0.00932324
-14.791922,35.433471,1.6065500700059174,0.0
-14.790572,34.845684,1.5652169863865957,0.0
-14.790041,35.6293,1.594734573574332,0.025256366
-14.785029,35.057611,1.5430618910299954,0.0
-14.780085,34.657889,4.3894396865074805,0.2641697
-14.776339,35.539435,1.2826280336476512,0.0064162062
-14.755818,35.232287,1.7783275524810684,0.0
-14.752119,35.681512,1.3777071379343095,0.024070295
-14.718437,34.69204,2.459746085600937,0.0
-14.717821,35.800871,1.2160443296300114,0.0171465
-14.698152,35.455542,1.377534584233186,0.0
-14.687752,35.569097,1.278982058152833,0.04678414
-14.683761,34.915074,1.484041143556337,0.0
-14.677658,34.700061,1.171981354068227,0.0
-14.671041,34.774422,2.070446488501703,0.0
-14.663388,34.546576,2.333444652552529,0.035771992
-14.662478,35.026911,1.556696902138756,0.0003622482
-14.659798,34.677474,1.7624267935635047,0.0
-14.646637,34.832473,1.672335266379407,0.0
-14.641939,34.583085,1.4403182555845744,0.020041116
-14.616051,35.313813,1.549278352949182,0.0
-14.60574,35.734273,1.5084629855216511,0.0
-14.58168,34.637007,2.047976056523371,0.0
-14.575176,35.55658,2.0456946825934508,0.0034394294
-14.544524,34.533248,1.5310173435581342,0.0
-14.531922,34.702913,1.8273109511007068,0.014166622
-14.503987,35.326367,1.4887997891441107,0.031646073
-14.481431,35.608492,1.4666344941077016,0.0155307995
-14.47413,35.197807,1.5637716787087492,0.031843834
-14.465717,35.229392,3.178545560487924,0.7856736
-14.453137,35.262859,2.174152051480528,0.85699993
-14.421902,34.955581,1.1651771801828856,0.0
-14.415021,34.737562,1.563001708350667,0.0
-14.414164,34.003808,1.4412038645069722,0.005573935
-14.41125,35.595181,1.8839033376551984,0.08709938
-14.410488,34.132618,2.1760447894515766,0.0
-14.402079,33.945271,1.713391485369114,0.0
-14.393188,33.934806,1.7423210729287273,0.0
-14.386206,34.308217,2.515019030157323,0.52051157
-14.37646,34.469011,1.9866185785039852,0.009504767
-14.367123,34.192129,1.6727577228190271,0.0
-14.347362,34.137668,2.0272005660045465,0.021939475
-14.347177,35.46094,1.6064130824632663,0.07672274
-14.344464,34.009088,1.402680484104854,0.0
-14.334623,34.798593,2.3280408496413334,0.0
-14.31495,33.981149,2.5545153374479708,0.014176852
-14.309332,33.77418,2.0947111644659087,0.004911579
-14.299366,34.095169,4.01977060068807,0.058333524
-14.298119,34.261228,2.412688667523692,0.0028242443
-14.297704,34.70574,1.6226392296237797,0.0
-14.272959,35.256432,1.3729669106509563,0.004100355
-14.265231,33.80856,2.502316763916999,0.06924848
-14.263875,34.51864,1.214122840672912,0.023488864
-14.260532,33.774799,2.363208833673449,0.071292594
-14.252291,33.724729,1.4259448833149897,0.0073375558
-14.23632,33.797774,2.392584760586191,0.08802251
-14.230789,34.513181,1.7651214758270233,0.016671218
-14.219633,35.025718,1.816501515757185,0.0121091
-14.213324,35.407836,1.515016004133105,0.027954021
-14.200352,34.103045,2.0261195074359137,0.025692083
-14.193944,34.379958,2.102782737459043,0.0
-14.185037,33.870781,2.1708791566792813,0.0
-14.167398,33.967162,2.176916133761134,0.0002597376
-14.166801,34.19226,1.8739708595707407,0.0
-14.157104,33.551782,1.2618635166853789,0.0
-14.156098,33.857402,1.7451594103938504,0.0005503555
-14.147413,34.072092,1.5838777468844645,0.0050616995
-14.142451,33.763861,1.6775481227104287,0.053468622
-14.14077,34.056561,2.122478484444452,0.008719456
-14.128157,33.377554,3.324308516583089,0.0
-14.127521,33.662751,1.6280754912680206,0.008880421
-14.123186,33.59488,1.3930408072482556,0.00025183213
-14.112681,34.870719,1.5780492832184636,0.07752042
-14.111488,34.512174,1.5597902354182849,0.014387423
-14.101096,33.807346,2.3067386890388617,0.16284433
-14.100373,34.916601,2.7263684148345213,0.13974133
-14.100208,34.235927,1.428855848371586,0.011472213
-14.096687,33.960052,1.980984320842203,0.018074201
-14.095697,34.168091,1.2883589219515523,0.000295444
-14.087961,33.325564,1.8454436449458065,0.0
-14.082816,34.905699,28.60896784944173,0.13585144
-14.079133,34.532966,1.6956853609031162,0.014387422
-14.074178,35.196788,1.9297775380309623,0.0
-14.055466,34.244042,1.4920577926652396,0.0040265606
-14.046295,33.798679,2.218470115583312,4.215158
-14.038697,34.511056,1.9088610208996373,0.021635765
-14.03793,33.805057,4.9179285458006055,4.9808817
-14.036065,33.682929,1.763038191026166,1.0564364
-14.029786,33.712149,2.955988813634309,1.6602165
-14.027634,34.036002,1.7892736082842238,0.0
-14.02546,33.790943,5.2216334264604045,6.227847
-14.023146,33.749996,8.357768525092649,4.333112
-14.022649,33.81761,3.141757584298457,5.765513
-14.020513,33.594596,2.6995350738361474,0.058549106
-14.018558,33.809094,7.147369816664987,6.330001
-14.016298,33.806101,3.807046374091589,6.489266
-14.012712,33.737374,3.407734629776313,3.9282706
-14.012397,33.802123,6.63785089488809,6.8772197
-14.008755,33.728111,3.4262437735532982,3.3970687
-14.007835,33.70938,3.9737516980953034,2.1486936
-14.005091,34.196053,1.5788858225191094,0.0
-14.005029,33.794591,5.407495651358406,7.9253283
-14.004444,33.469742,1.7884721033832782,0.050098803
-14.003753,33.805576,5.714165939767924,7.378748
-14.002539,33.846601,4.194044070116879,3.54606
-14.001754,33.785388,3.716655649808916,8.249303
-13.998383,33.808134,5.03499132046328,7.716187
-13.996385,33.708036,2.4755806691237137,2.343012
-13.989487,34.507137,1.503917897339218,0.04437641
-13.987618,33.471434,2.041938008984989,0.047513843
-13.983474,33.798561,4.547983003805354,9.494189
-13.982346,33.806385,6.064209861916189,8.731783
-13.98172,33.97522,1.539401298775209,0.0031332534
-13.981202,33.811192,3.598241372303174,8.399532
-13.981185,33.794726,5.278465437216744,9.561286
-13.97756,33.263427,2.353314855944981,0.044730745
-13.959151,33.741979,3.0650245664144222,4.8577023
-13.956877,33.740034,4.86765688503507,4.799623
-13.956563,33.771997,12.101083174616674,7.84753
-13.950627,34.08006,1.6685773402349189,0.0
-13.94947,33.081072,1.832389152520762,0.0045838123
-13.947389,33.823267,3.7455389446634575,4.492579
-13.946321,33.186604,1.7117121434670677,0.009356721
-13.943037,33.434141,1.513638666971011,0.0
-13.941496,33.820622,2.393429349520092,4.5737267
-13.937334,33.768276,2.882603927109852,7.3707867
-13.935473,33.443104,2.132613312065577,0.0
-13.930634,34.533073,1.4659548964418176,0.0046851826
-13.920888,32.966397,2.2534443629916745,0.0
-13.920552,33.765325,3.094562781167752,6.5157413
-13.916922,33.1276,2.0541966651934693,0.009818965
-13.900288,33.77319,3.740692489103939,5.0520663
-13.899852,33.794876,3.0704864181193967,4.689167
-13.89782,33.760477,7.343260624881787,4.0004516
-13.895495,34.491033,1.43068170431603,0.007774679
-13.893669,33.805097,5.830070407182832,3.248893
-13.887295,33.74622,4.400058836284717,2.411075
-13.885932,33.764391,5.284966524692119,3.390183
-13.885676,34.475131,1.5512920647788642,0.007826327
-13.881585,34.356424,1.6121993322267538,0.0
-13.871693,33.228082,1.9900481654463855,0.0
-13.870775,33.394422,2.103992827909199,0.0031943813
-13.852853,33.513603,2.688123877066127,0.010699878
-13.851904,34.529105,1.6813722385992218,0.004846703
-13.846168,34.585541,1.579798577450406,0.03787669
-13.835717,33.897107,1.8082424829395825,0.019780263
-13.830846,34.42995,1.457271336970358,0.091695905
-13.825714,33.777982,2.280863726034586,0.3351877
-13.819115,33.174092,1.293679352489128,0.0070243482
-13.811588,33.915943,1.7115330222447191,0.008184375
-13.804444,32.987776,1.952999114342159,0.019001098
-13.803408,32.901011,4.238129839563655,0.3701415
-13.80165,33.52983,2.036350472928746,0.0
-13.79991,33.116582,1.9046166729532203,0.0
-13.787503,34.466146,2.60451265878712,0.4526642
-13.785994,32.860543,2.659197331119467,0.3769323
-13.781343,34.442408,6.972330669706646,0.482773
-13.780298,34.294294,1.6889730475505214,0.0042101718
-13.779716,34.32197,1.1050817814387586,0.0053933077
-13.776575,34.403131,1.387326570058553,0.25582722
-13.77625,34.010906,2.9263920793995783,0.0014583339
-13.772572,33.014152,4.180438020584085,0.025274508
-13.764306,33.812489,2.5471499497674883,0.49057972
-13.76407,33.614923,2.035913163918712,0.0
-13.763297,33.932837,1.412054860265591,0.0010961572
-13.750254,34.58358,2.084015908334408,0.15991257
-13.747769,34.455568,1.9943181290796863,0.4467179
-13.73958,33.123693,1.2711688066822096,0.01325741
-13.736363,34.240636,2.103456819571777,0.0
-13.728265,33.301121,1.5243041610580954,0.0
-13.725164,35.039178,1.3490744374156598,0.011860222
-13.714481,33.687636,1.10048514287628,0.0
-13.713232,33.458309,1.8685788377811428,0.0
-13.707395,34.373415,1.6042921432796162,0.008736295
-13.70606,32.988531,2.0891983728505195,0.0
-13.700251,33.84987,2.326867575726363,0.055892497
-13.681329,34.128822,2.3236174906559564,0.0079224855
-13.666854,33.204111,1.968367057054168,0.0
-13.660567,34.240615,1.2166599326941208,0.005018976
-13.656155,33.060158,3.424666362190949,0.017578311
-13.649155,34.042664,1.8669543543088387,0.0
-13.645875,33.64561,2.5426784357091887,0.0
-13.639242,33.637618,1.6834928991904736,0.0
-13.637108,33.902552,2.3126601327295853,0.07685871
-13.629989,33.414507,4.87300115927084,0.0
-13.628619,33.495548,1.5987914717022893,0.0
-13.605708,34.138884,1.5646839944944668,0.0
-13.599289,34.482196,1.610055060659689,0.0
-13.597231,34.861869,1.461742788600848,0.0015976758
-13.592628,34.078702,1.5007173596489334,0.0
-13.59236,34.435331,1.873282876856159,0.0
-13.579327,33.185907,1.3435440985760077,0.05703118
-13.577768,33.56351,2.640106542038546,0.0
-13.572201,32.859582,1.3883490217734915,0.00090789155
-13.564182,33.359249,2.138545458470884,0.00094928406
-13.557205,32.897253,2.1929207643084605,0.0
-13.553265,33.192122,2.3726516564958846,0.054696903
-13.552698,34.315225,1.645734907324095,0.13702165
-13.54501,33.75642,1.6902359085226937,0.34070107
-13.543769,32.993232,3.2222920153024206,0.046324182
-13.536814,33.735148,5.011862107501289,0.34480235
-13.529607,33.912972,1.5097415439259014,0.005903327
-13.520882,34.376954,2.277143166554798,0.00036864643
-13.514585,34.282768,1.8348331075539248,0.12627071
-13.510144,33.614385,2.7468944499582424,0.0033798364
-13.505623,33.83564,1.2765726375104662,0.0033331767
-13.488871,33.054046,1.7753755269092315,0.0
-13.48157,33.433947,1.7291142542780742,0.019133676
-13.47578,33.865843,1.7015270563459637,0.007613142
-13.472007,33.602711,2.571601731620819,0.014144395
-13.463495,33.749036,2.146124938021998,0.00070803246
-13.445443,33.262719,1.8783850895685328,0.007820286
